dat_referencia;origem;cp;regional;uf;municipio;psr;velocidade;estacao;fabricante;modelo;modelo_descricao;planta
2026-02-01;omr;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;400 MBPS;RJ;;;;11
2026-02-01;omr;NIO;SUDESTE;RJ;ARARUAMA;ABILITY;200 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;CABO FRIO;ABILITY;200 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;VOLTA REDONDA;ABILITY;400 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;400 MBPS;RJ;;;;20
2026-02-01;omr;NIO;SUDESTE;RJ;VALENCA;ABILITY;400 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;400 MBPS;RJ;;;;19
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;600 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;PARACAMBI;ABILITY;100 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;ITAGUAI;ABILITY;400 MBPS;RJ;;;;4
2026-02-01;omr;NIO;SUDESTE;RJ;NILOPOLIS;ABILITY;500 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;200 MBPS;RJ;;;;10
2026-02-01;omr;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;500 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;600 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;400 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;TERESOPOLIS;ABILITY;200 MBPS;RJ;;;;5
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;50 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;400 MBPS;RJ;;;;6
2026-02-01;omr;NIO;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;400 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;CASIMIRO DE ABREU;ABILITY;200 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;NITEROI;ABILITY;200 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;200 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;500 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;RJ;;;;13
2026-02-01;omr;NIO;SUDESTE;RJ;CABO FRIO;ABILITY;500 MBPS;RJ;;;;10
2026-02-01;omr;NIO;SUDESTE;RJ;SAO GONCALO;ABILITY;200 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;400 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;"";RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA FRIBURGO;ABILITY;100 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;MESQUITA;ABILITY;500 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;QUEIMADOS;ABILITY;500 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;TERESOPOLIS;ABILITY;600 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;MARICA;ABILITY;500 MBPS;RJ;;;;3
2026-02-01;omr;NIO;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;200 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;100 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;QUEIMADOS;ABILITY;200 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;RJ;;;;8
2026-02-01;omr;NIO;SUDESTE;RJ;CABO FRIO;ABILITY;600 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;200 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;1 GB;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;QUEIMADOS;ABILITY;400 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA FRIBURGO;ABILITY;200 MBPS;RJ;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;NOVA IGUACU;ABILITY;500 MBPS;RJ;;;;6
2026-02-01;omr;NIO;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;500 MBPS;RJ;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500 MBPS;RJ;;;;8
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400 MBPS;RJ;;;;15
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;RJ;;;;8
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;200 MBPS;RJ;;;;10
2026-02-01;omr;NIO;SUDESTE;RJ;MESQUITA;ABILITY;200 MBPS;RJ;;;;5
2026-02-01;omr;NIO;SUDESTE;RJ;MESQUITA;ABILITY;400 MBPS;RJ;;;;4
2026-02-01;som;NIO;SUDESTE;RJ;RESENDE;ABILITY;500 MBPS;RSD;;;;3
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;600 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;100 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;600 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;SC;;;;4
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;500 MBPS;SC;;;;3
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;200 MBPS;SC;;;;3
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;400 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;"";SC;;;;1
2026-02-01;omr;NIO;SUL;SC;GAROPABA;ABILITY;500 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;1 GB;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;GAROPABA;ABILITY;400 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;INDAIAL;ABILITY;400 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;500 MBPS;SC;;;;5
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;400 MBPS;SC;;;;30
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;100 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;LAGES;ABILITY;400 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;BLUMENAU;ABILITY;500 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;GUABIRUBA;ABILITY;400 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;LAGES;ABILITY;600 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;200 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;500 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;200 MBPS;SC;;;;15
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;400 MBPS;SC;;;;15
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;500 MBPS;SC;;;;4
2026-02-01;omr;NIO;SUL;SC;LAGES;ABILITY;500 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;BLUMENAU;ABILITY;100 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;LAGES;ABILITY;200 MBPS;SC;;;;3
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;400 MBPS;SC;;;;12
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;400 MBPS;SC;;;;5
2026-02-01;omr;NIO;SUL;SC;ICARA;ABILITY;400 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;"";SC;;;;1
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;700 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;NAVEGANTES;ABILITY;200 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;BLUMENAU;ABILITY;200 MBPS;SC;;;;5
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;600 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;500 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;BLUMENAU;ABILITY;600 MBPS;SC;;;;3
2026-02-01;omr;NIO;SUL;SC;PALHOCA;ABILITY;1 GB;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;100 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;500 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUL;SC;BLUMENAU;ABILITY;400 MBPS;SC;;;;14
2026-02-01;omr;NIO;SUL;SC;JOINVILLE;ABILITY;200 MBPS;SC;;;;13
2026-02-01;omr;NIO;SUL;SC;RIO DO SUL;ABILITY;200 MBPS;SC;;;;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;400 MBPS;SC;;;;2
2026-02-01;omr;NIO;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;400 MBPS;SJC1;;;;5
2026-02-01;omr;NIO;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;500 MBPS;SJC1;;;;1
2026-02-01;omr;NIO;;;;ABILITY;400 MBPS;SJC1;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;SMI;;;;1
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;500MBPS;SMI;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500 MBPS;SMI;;;;2
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;SMI;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;SMI;;;;1
2026-02-01;som;NIO;SUDESTE;SP;SOROCABA;ABILITY;500MBPS;SOC1;;;;2
2026-02-01;som;NIO;SUDESTE;SP;SOROCABA;ABILITY;500 MBPS;SOC1;;;;1
2026-02-01;som;TIM;SUDESTE;SP;SOROCABA;ABILITY;400 MBPS;SOC1;;;;1
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;500 MBPS;SP;;;;1
2026-02-01;omr;NIO;SUDESTE;SP;SOROCABA;ABILITY;500 MBPS;SP;;;;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;400 MBPS;SP;;;;3
2026-02-01;omr;NIO;SUDESTE;SP;SOROCABA;ABILITY;400 MBPS;SP;;;;3
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;400 MBPS;SP;;;;3
2026-02-01;omr;NIO;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;400 MBPS;SP;;;;4
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;400 MBPS;SP;;;;5
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;SP;;;;2
2026-02-01;omr;NIO;SUDESTE;SP;SOROCABA;ABILITY;600 MBPS;SP;;;;2
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;500 MBPS;SP;;;;1
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;200 MBPS;SP;;;;2
2026-02-01;som;NIO;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;500MBPS;SPA;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;500 MBPS;SPA;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;500 MBPS;SPA;;;;1
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;400 MBPS;SPCB;;;;1
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;600 MBPS;SPCB;;;;1
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;400MBPS;SPCB;;;;1
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;2000 MBPS;SPCB;;;;1
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;700 MBPS;TRDE;;;;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;600MBPS;TRDE;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;CABO FRIO;ABILITY;500MBPS;UNAR;;;;3
2026-02-01;som;TIM;;;;ABILITY;500MBPS;UNAR;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;CABO FRIO;ABILITY;700 MBPS;UNAR;;;;2
2026-02-01;som;NIO;SUDESTE;RJ;CABO FRIO;ABILITY;500 MBPS;UNAR;;;;6
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;700MBPS;VICI;;;;1
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;500 MBPS;VICI;;;;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1GBPS;VICI;;;;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;VICI;;;;2
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;100 MBPS;VICI;;;;2
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;400 MBPS;VICI;;;;1
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;700 MBPS;VICI;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;NITEROI;ABILITY;1GBPS;VICI;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;500MBPS;VIMU;;;;1
2026-02-01;som;TIM;SUDESTE;RJ;MANGARATIBA;ABILITY;700 MBPS;VIMU;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;MANGARATIBA;ABILITY;500 MBPS;VIMU;;;;3
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;600 MBPS;VITE;;;;1
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;1GBPS;VITE;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;600 MBPS;VITE;;;;1
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;VITE;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;VITE;;;;5
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500 MBPS;VITE;;;;22
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;100 MBPS;VITE;;;;1
2026-02-01;som;NIO;;;;ABILITY;500MBPS;VITE;;;;2
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;VITE;;;;1
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;50 MBPS;VITE;;;;19
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500MBPS;VITE;;;;6
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;1000 MBPS;VITE;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;50 MBPS;VITE;;;;5
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;400 MBPS;VITE;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;VITE;;;;2
2026-02-01;som;NIO;SUDESTE;RJ;VALENCA;ABILITY;500 MBPS;VLC;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;VALENCA;ABILITY;500 MBPS;VLC;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;TERESOPOLIS;ABILITY;200 MBPS;VZA;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;TERESOPOLIS;ABILITY;100 MBPS;VZA;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;TERESOPOLIS;ABILITY;500 MBPS;VZA;;;;1
2026-02-01;som;NIO;SUDESTE;RJ;TERESOPOLIS;ABILITY;500MBPS;VZA;;;;1
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400 MBPS;XERE;;;;2
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;XERE;;;;2
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;XERE;;;;3
2026-02-01;som;NIO;;;;ABILITY;500MBPS;ZIC;;;;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;600 MBPS;AGVY;BLU-CASTLE;BCSKV630;;2
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;500 MBPS;AGVY;BLU-CASTLE;BCSKV630;BCSKV630;15
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;400 MBPS;AGVY;BLU-CASTLE;BCSKV630;BCSKV630;11
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;400 MBPS;AGVY;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;700 MBPS;AGVY;BLU-CASTLE;BCSKV630;BCSKV630;16
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;700 MBPS;AGVY;BLU-CASTLE;BCSKV630;;3
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;300 MBPS;AGVY;BLU-CASTLE;BCSKV630;BCSKV630;4
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;600 MBPS;AGVY;BLU-CASTLE;BCSKV630;BCSKV630;23
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;300 MBPS;AGVY;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;600 MBPS;ARBU;BLU-CASTLE;BCSKV630;BCSKV630;5
2026-02-01;som;TIM;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;500 MBPS;ARBU;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;400 MBPS;ARBU;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;400 MBPS;ARS;BLU-CASTLE;BCSKV630;BCSKV630;6
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;700 MBPS;ARS;BLU-CASTLE;BCSKV630;BCSKV630;5
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;600 MBPS;ARS;BLU-CASTLE;BCSKV630;BCSKV630;2
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;500 MBPS;ARS;BLU-CASTLE;BCSKV630;BCSKV630;6
2026-02-01;som;TIM;SUDESTE;RJ;SAQUAREMA;ABILITY;500 MBPS;BACX;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;600 MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;11
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;700 MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;19
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;700MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;500 MBPS;BGR;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;400MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;400 MBPS;BGR;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;700 MBPS;BGR;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;1000 MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;8
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;400 MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;20
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;500 MBPS;BGR;BLU-CASTLE;BCSKV630;BCSKV630;16
2026-02-01;som;TIM;SUDESTE;RJ;BARRA MANSA;ABILITY;400 MBPS;BMA;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUDESTE;RJ;BARRA MANSA;ABILITY;500 MBPS;BMA;BLU-CASTLE;BCSKV630;BCSKV630;3
2026-02-01;som;TIM;SUDESTE;RJ;BARRA MANSA;ABILITY;600 MBPS;BMA;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;600 MBPS;BNU;BLU-CASTLE;BCSKV630;BCSKV630;76
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;500 MBPS;BNU;BLU-CASTLE;BCSKV630;BCSKV630;52
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;600 MBPS;BNU;BLU-CASTLE;BCSKV630;;7
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;700 MBPS;BNU;BLU-CASTLE;BCSKV630;BCSKV630;54
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;400 MBPS;BNU;BLU-CASTLE;BCSKV630;;2
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;400 MBPS;BNU;BLU-CASTLE;BCSKV630;BCSKV630;19
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;300 MBPS;BNU;BLU-CASTLE;BCSKV630;BCSKV630;11
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;500 MBPS;BNU;BLU-CASTLE;BCSKV630;;5
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1000 MBPS;BNU;BLU-CASTLE;BCSKV630;BCSKV630;2
2026-02-01;som;TIM;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;400 MBPS;BPI;BLU-CASTLE;BCSKV630;BCSKV630;3
2026-02-01;som;TIM;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;500 MBPS;BPI;BLU-CASTLE;BCSKV630;BCSKV630;2
2026-02-01;som;TIM;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;600 MBPS;BPI;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;600 MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;30
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;600 MBPS;BQE;BLU-CASTLE;BCSKV630;;4
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;700 MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;700MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;2
2026-02-01;som;TIM;;;;ABILITY;500MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;500 MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;56
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;400 MBPS;BQE;BLU-CASTLE;BCSKV630;;2
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;500 MBPS;BQE;BLU-CASTLE;BCSKV630;;5
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;700 MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;34
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;1000 MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;2
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;500MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;400 MBPS;BQE;BLU-CASTLE;BCSKV630;BCSKV630;22
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;600 MBPS;BRSU;BLU-CASTLE;BCSKV630;BCSKV630;8
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;500 MBPS;BRSU;BLU-CASTLE;BCSKV630;;2
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;600 MBPS;BRSU;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;500 MBPS;BRSU;BLU-CASTLE;BCSKV630;BCSKV630;7
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;700 MBPS;BRSU;BLU-CASTLE;BCSKV630;BCSKV630;10
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;400 MBPS;BRSU;BLU-CASTLE;BCSKV630;BCSKV630;6
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;400 MBPS;CABJ;BLU-CASTLE;BCSKV630;BCSKV630;5
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;700 MBPS;CABJ;BLU-CASTLE;BCSKV630;;2
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;CABJ;BLU-CASTLE;BCSKV630;;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;300MBPS;CABJ;BLU-CASTLE;BCSKV630;BCSKV630;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;700 MBPS;CABJ;BLU-CASTLE;BCSKV630;BCSKV630;39
